sofascore_slug,transfermarkt_url,lig,sezon,etiket
diao-siren/1514893,https://www.transfermarkt.com/siren-diao/profil/spieler/984708,Primavera 1,23/24,Centre-Forward
diao-siren/1514893,https://www.transfermarkt.com/siren-diao/profil/spieler/984708,Under 18 - B,22/23,Centre-Forward
diarra-moussa/985262,https://www.transfermarkt.com/moussa-diarra/profil/spieler/694509,LaLiga,24/25,Centre-Back
dias-matheus/1020610,https://www.transfermarkt.com/matheus-dias/profil/spieler/815384,Liga Portugal,24/25,Defensive Midfield
dican-victor/1003349,https://www.transfermarkt.com/victor-dican/profil/spieler/568540,SuperLiga,24/25,Defensive Midfield
dican-victor/1003349,https://www.transfermarkt.com/victor-dican/profil/spieler/568540,SuperLiga,23/24,Defensive Midfield
dican-victor/1003349,https://www.transfermarkt.com/victor-dican/profil/spieler/568540,Liga 2,19/20,Defensive Midfield
dican-victor/1003349,https://www.transfermarkt.com/victor-dican/profil/spieler/568540,SuperLiga,22/23,Centre-Back
diehl-justin/1146132,https://www.transfermarkt.com/justin-diehl/profil/spieler/720162,Regionalliga West,23/24,Left Winger
dierckx-daan/1099368,https://www.transfermarkt.com/daan-dierckx/profil/spieler/621965,CPL,23/24,Centre-Back
diouf-gora/1407164,https://www.transfermarkt.com/gora-diouf/profil/spieler/1049965,Super League,24/25,Centre-Back
djuric-luka/1425106,https://www.transfermarkt.com/luka-duric/profil/spieler/685484,3. Liga,25/26,Central Midfield
djuric-luka/1425106,https://www.transfermarkt.com/luka-duric/profil/spieler/685484,Regionalliga Südwest,24/25,Central Midfield
dmitriev-igor/1509269,https://www.transfermarkt.com/igor-dmitriev/profil/spieler/817700,Premier Liga,23/24,Left Winger
dmitriev-igor/1509269,https://www.transfermarkt.com/igor-dmitriev/profil/spieler/817700,2 League Group 2,22/23,Left Winger
donkor-anton/817975,https://www.transfermarkt.com/anton-donkor/profil/spieler/280553,3. Liga,21/22,Left-Back
donkor-anton/817975,https://www.transfermarkt.com/anton-donkor/profil/spieler/280553,3. Liga,20/21,Left-Back
donkor-anton/817975,https://www.transfermarkt.com/anton-donkor/profil/spieler/280553,U17-BL N/NE,13/14,Left-Back
donkor-anton/817975,https://www.transfermarkt.com/anton-donkor/profil/spieler/280553,2. Bundesliga,23/24,Left Midfield
donkor-anton/817975,https://www.transfermarkt.com/anton-donkor/profil/spieler/280553,2. Bundesliga,22/23,Left Midfield
donkor-anton/817975,https://www.transfermarkt.com/anton-donkor/profil/spieler/280553,U19-BL N/NE,15/16,Left Winger
donkor-anton/817975,https://www.transfermarkt.com/anton-donkor/profil/spieler/280553,U19-BL N/NE,14/15,Left Winger
dorgu-patrick/1397168,https://www.transfermarkt.com/patrick-dorgu/profil/spieler/926952,Primavera 1,22/23,Left-Back
dorrington-alfie/1177610,https://www.transfermarkt.com/alfie-dorrington/profil/spieler/796300,Premier League 2,23/24,Centre-Back
dorrington-alfie/1177610,https://www.transfermarkt.com/alfie-dorrington/profil/spieler/796300,U18 Premier League,22/23,Centre-Back
dorrington-alfie/1177610,https://www.transfermarkt.com/alfie-dorrington/profil/spieler/796300,U18 Premier League,21/22,Centre-Back
dossena-alberto/870211,https://www.transfermarkt.com/alberto-dossena/profil/spieler/385394,Serie A,24/25,Centre-Back
dossena-alberto/870211,https://www.transfermarkt.com/alberto-dossena/profil/spieler/385394,Serie A,23/24,Centre-Back
dossena-alberto/870211,https://www.transfermarkt.com/alberto-dossena/profil/spieler/385394,Serie B,22/23,Centre-Back
dossena-alberto/870211,https://www.transfermarkt.com/alberto-dossena/profil/spieler/385394,Serie C-C,21/22,Centre-Back
dossena-alberto/870211,https://www.transfermarkt.com/alberto-dossena/profil/spieler/385394,Serie C - C,20/21,Centre-Back
dossena-alberto/870211,https://www.transfermarkt.com/alberto-dossena/profil/spieler/385394,Serie C-A,19/20,Centre-Back
dossena-alberto/870211,https://www.transfermarkt.com/alberto-dossena/profil/spieler/385394,Serie C-A,18/19,Centre-Back
dotor-carlos/997221,https://www.transfermarkt.com/carlos-dotor/profil/spieler/623524,Primera Federación - Gr. I,22/23,Central Midfield
dotor-carlos/997221,https://www.transfermarkt.com/carlos-dotor/profil/spieler/623524,Primera Federación - Gr. II,21/22,Central Midfield
dotor-carlos/997221,https://www.transfermarkt.com/carlos-dotor/profil/spieler/623524,2ª B - Grupo V,20/21,Central Midfield
dragu-andrei/1129490,https://www.transfermarkt.com/andrei-dragu/profil/spieler/536129,Liga 2,19/20,Left-Back
drexler-tim/1152499,https://www.transfermarkt.com/tim-drexler/profil/spieler/822958,2. Bundesliga,24/25,Centre-Back
drexler-tim/1152499,https://www.transfermarkt.com/tim-drexler/profil/spieler/822958,Regionalliga Südwest,23/24,Centre-Back
dubersarsky-nicolas/1613965,https://www.transfermarkt.com/nicolas-dubersarsky/profil/spieler/1207586,Liga Profesional (- 23/24),2024,Central Midfield
duggan-morris/1194565,https://www.transfermarkt.com/morris-duggan/profil/spieler/682933,MLS,2025,Centre-Back
dzogovic-eldin/1143364,https://www.transfermarkt.com/eldin-dzogovic/profil/spieler/627658,U19-BL N/NE,21/22,Right-Back
dzogovic-eldin/1143364,https://www.transfermarkt.com/eldin-dzogovic/profil/spieler/627658,NOFV-Oberliga Süd,24/25,Centre-Back
edwards-marcus/795066,https://www.transfermarkt.com/marcus-edwards/profil/spieler/314367,Liga Portugal,23/24,Right Winger
edwards-marcus/795066,https://www.transfermarkt.com/marcus-edwards/profil/spieler/314367,Liga Portugal,22/23,Right Winger
edwards-marcus/795066,https://www.transfermarkt.com/marcus-edwards/profil/spieler/314367,Liga NOS,20/21,Right Winger
edwards-marcus/795066,https://www.transfermarkt.com/marcus-edwards/profil/spieler/314367,Liga NOS,19/20,Right Winger
edwards-marcus/795066,https://www.transfermarkt.com/marcus-edwards/profil/spieler/314367,Eredivisie,18/19,Right Winger
egbring-mats/1514878,https://www.transfermarkt.com/mats-egbring/profil/spieler/1030525,Keuken Kampioen Divisie,24/25,Right-Back
egbring-mats/1514878,https://www.transfermarkt.com/mats-egbring/profil/spieler/1030525,U18 Div. 2 Fall,22/23,Right-Back
egouli-elias/1440919,https://www.transfermarkt.com/elias-egouli/profil/spieler/946037,Regionalliga West,24/25,Centre-Back
egouli-elias/1440919,https://www.transfermarkt.com/elias-egouli/profil/spieler/946037,Regionalliga West,23/24,Centre-Back
eid-daniel/859677,https://www.transfermarkt.com/daniel-eid/profil/spieler/471127,Eliteserien,2025,Right Midfield
eid-daniel/859677,https://www.transfermarkt.com/daniel-eid/profil/spieler/471127,Allsvenskan,2022,Right Midfield
eid-daniel/859677,https://www.transfermarkt.com/daniel-eid/profil/spieler/471127,OBOS-ligaen,2021,Right Midfield
eid-daniel/859677,https://www.transfermarkt.com/daniel-eid/profil/spieler/471127,OBOS-ligaen,2020,Right Midfield
eid-daniel/859677,https://www.transfermarkt.com/daniel-eid/profil/spieler/471127,Allsvenskan,2023,Right-Back
eitschberger-julian/1201926,https://www.transfermarkt.com/julian-eitschberger/profil/spieler/706617,3. Liga,23/24,Right-Back
eitschberger-julian/1201926,https://www.transfermarkt.com/julian-eitschberger/profil/spieler/706617,Regionalliga Northeast,22/23,Right-Back
eitschberger-julian/1201926,https://www.transfermarkt.com/julian-eitschberger/profil/spieler/706617,U19-BL N/NE,21/22,Right-Back
eitschberger-julian/1201926,https://www.transfermarkt.com/julian-eitschberger/profil/spieler/706617,3. Liga,24/25,Right Midfield
ekeroth-anton/1198996,https://www.transfermarkt.com/anton-ekeroth/profil/spieler/819392,Eliteserien,2025,Left Midfield
ekeroth-anton/1198996,https://www.transfermarkt.com/anton-ekeroth/profil/spieler/819392,NordicBet LIGA,23/24,Left-Back
elia-salvatore/928125,https://www.transfermarkt.com/salvatore-elia/profil/spieler/392963,Serie B,24/25,Right Midfield
elisor-simon/1049526,https://www.transfermarkt.com/simon-elisor/profil/spieler/804661,Ligue 2,23/24,Centre-Forward
elisor-simon/1049526,https://www.transfermarkt.com/simon-elisor/profil/spieler/804661,Ligue 2,22/23,Centre-Forward
elisor-simon/1049526,https://www.transfermarkt.com/simon-elisor/profil/spieler/804661,Championnat National,21/22,Centre-Forward
elphege-nesta/1486729,https://www.transfermarkt.com/nesta-elphege/profil/spieler/862606,Championnat National,23/24,Centre-Forward
encada-jefferson/851283,https://www.transfermarkt.com/jefferson-encada/profil/spieler/448468,Premier League,24/25,Right-Back
encada-jefferson/851283,https://www.transfermarkt.com/jefferson-encada/profil/spieler/448468,Premier League,23/24,Right-Back
encada-jefferson/851283,https://www.transfermarkt.com/jefferson-encada/profil/spieler/448468,Premier League,22/23,Right-Back
encada-jefferson/851283,https://www.transfermarkt.com/jefferson-encada/profil/spieler/448468,Premier League,21/22,Right Midfield
endeley-herbert/1470424,https://www.transfermarkt.com/herbert-endeley/profil/spieler/1089579,MLS Next Pro,2024,Right Midfield
eneli-emeka/1481985,https://www.transfermarkt.com/emeka-eneli/profil/spieler/670168,MLS,2025,Defensive Midfield
eneli-emeka/1481985,https://www.transfermarkt.com/emeka-eneli/profil/spieler/670168,MLS,2024,Defensive Midfield
engel-lukas/945477,https://www.transfermarkt.com/lukas-engel/profil/spieler/511534,Championship,23/24,Left-Back
engel-lukas/945477,https://www.transfermarkt.com/lukas-engel/profil/spieler/511534,Superliga,22/23,Left-Back
engel-lukas/945477,https://www.transfermarkt.com/lukas-engel/profil/spieler/511534,MLS,2025,Left Midfield
engel-lukas/945477,https://www.transfermarkt.com/lukas-engel/profil/spieler/511534,NordicBet LIGA,19/20,Centre-Forward
engel-lukas/945477,https://www.transfermarkt.com/lukas-engel/profil/spieler/511534,NordicBet LIGA,18/19,Centre-Forward
engels-arne/1001867,https://www.transfermarkt.com/arne-engels/profil/spieler/565435,Premiership,24/25,Central Midfield
engels-arne/1001867,https://www.transfermarkt.com/arne-engels/profil/spieler/565435,Bundesliga,22/23,Central Midfield
enrici-patrick/970883,https://www.transfermarkt.com/patrick-enrici/profil/spieler/487633,Serie C-C,24/25,Centre-Back
enrici-patrick/970883,https://www.transfermarkt.com/patrick-enrici/profil/spieler/487633,Serie C-C,23/24,Centre-Back
enrici-patrick/970883,https://www.transfermarkt.com/patrick-enrici/profil/spieler/487633,Serie C-A,22/23,Centre-Back
enrici-patrick/970883,https://www.transfermarkt.com/patrick-enrici/profil/spieler/487633,Serie C-A,21/22,Centre-Back
enrici-patrick/970883,https://www.transfermarkt.com/patrick-enrici/profil/spieler/487633,Serie C - B,20/21,Centre-Back
enrici-patrick/970883,https://www.transfermarkt.com/patrick-enrici/profil/spieler/487633,Under 17 - A,17/18,Centre-Back
epailly-theo/904995,https://www.transfermarkt.com/theo-epailly/profil/spieler/395514,Championnat National,24/25,Left Winger
eriksson-felix/1402526,https://www.transfermarkt.com/felix-eriksson/profil/spieler/931834,Allsvenskan,2025,Right-Back
eriksson-victor/937533,https://www.transfermarkt.com/victor-eriksson/profil/spieler/592084,Allsvenskan,2025,Centre-Back
eriksson-victor/937533,https://www.transfermarkt.com/victor-eriksson/profil/spieler/592084,Allsvenskan,2024,Centre-Back
eriksson-victor/937533,https://www.transfermarkt.com/victor-eriksson/profil/spieler/592084,Allsvenskan,2023,Centre-Back
eriksson-victor/937533,https://www.transfermarkt.com/victor-eriksson/profil/spieler/592084,Allsvenskan,2022,Centre-Back
eriksson-victor/937533,https://www.transfermarkt.com/victor-eriksson/profil/spieler/592084,Ettan Södra,2020,Centre-Back
erlingmark-august/846319,https://www.transfermarkt.com/august-erlingmark/profil/spieler/428050,Allsvenskan,2020,Defensive Midfield
erlingmark-august/846319,https://www.transfermarkt.com/august-erlingmark/profil/spieler/428050,Allsvenskan,2019,Defensive Midfield
erlingmark-august/846319,https://www.transfermarkt.com/august-erlingmark/profil/spieler/428050,Allsvenskan,2025,Centre-Back
espigares-antonio/1142261,https://www.transfermarkt.com/antonio-espigares/profil/spieler/886047,Primera Federación - Gr. II,24/25,Centre-Back
espigares-antonio/1142261,https://www.transfermarkt.com/antonio-espigares/profil/spieler/886047,2ª División,23/24,Centre-Back
espigares-antonio/1142261,https://www.transfermarkt.com/antonio-espigares/profil/spieler/886047,Primera Federación - Gr. II,22/23,Centre-Back
espinoza-jhon/929098,https://www.transfermarkt.com/jhon-espinoza/profil/spieler/514380,Serie A Segunda Etapa,2020,Right-Back
espinoza-jhon/929098,https://www.transfermarkt.com/jhon-espinoza/profil/spieler/514380,Serie A Segunda Etapa,2018,Right-Back
esselink-bert/1141321,https://www.transfermarkt.com/bert-esselink/profil/spieler/462059,Ekstraklasa,24/25,Centre-Back
esselink-bert/1141321,https://www.transfermarkt.com/bert-esselink/profil/spieler/462059,Ekstraklasa,23/24,Centre-Back
esselink-bert/1141321,https://www.transfermarkt.com/bert-esselink/profil/spieler/462059,Protathlima Cyta,22/23,Centre-Back
esselink-bert/1141321,https://www.transfermarkt.com/bert-esselink/profil/spieler/462059,Protathlima Cyta,21/22,Centre-Back
etebo-oghenekaro/839110,https://www.transfermarkt.com/peter-etebo/profil/spieler/409106,Championship,18/19,Central Midfield
etebo-oghenekaro/839110,https://www.transfermarkt.com/peter-etebo/profil/spieler/409106,1.Lig,24/25,Defensive Midfield
etebo-oghenekaro/839110,https://www.transfermarkt.com/peter-etebo/profil/spieler/409106,Liga NOS,16/17,Left Midfield
fadiga-noah/960437,https://www.transfermarkt.com/noah-fadiga/profil/spieler/379168,Ligue 1,22/23,Right-Back
fadiga-noah/960437,https://www.transfermarkt.com/noah-fadiga/profil/spieler/379168,Eredivisie,21/22,Right-Back
fadiga-noah/960437,https://www.transfermarkt.com/noah-fadiga/profil/spieler/379168,Eredivisie,20/21,Right-Back
fadiga-noah/960437,https://www.transfermarkt.com/noah-fadiga/profil/spieler/379168,Keuken Kampioen Divisie,19/20,Right-Back
fameyeh-joel/836097,https://www.transfermarkt.com/joel-fameyeh/profil/spieler/397609,1.League,22/23,Centre-Forward
fameyeh-joel/836097,https://www.transfermarkt.com/joel-fameyeh/profil/spieler/397609,FNL,21/22,Centre-Forward
fameyeh-joel/836097,https://www.transfermarkt.com/joel-fameyeh/profil/spieler/397609,FNL,20/21,Centre-Forward
fameyeh-joel/836097,https://www.transfermarkt.com/joel-fameyeh/profil/spieler/397609,Vysheyshaya Liga,2018,Centre-Forward
fameyeh-joel/836097,https://www.transfermarkt.com/joel-fameyeh/profil/spieler/397609,Vysheyshaya Liga,2017,Centre-Forward
farkarlun-jimmy/1836012,https://www.transfermarkt.com/jimmy-farkarlun/profil/spieler/1238056,MLS Next Pro,2024,Right Winger
fatar-noah/996961,https://www.transfermarkt.com/noah-fatar/profil/spieler/707225,Championnat National,23/24,Right Winger
favilli-andrea/785444,https://www.transfermarkt.com/andrea-favilli/profil/spieler/340151,Serie B,22/23,Centre-Forward
favilli-andrea/785444,https://www.transfermarkt.com/andrea-favilli/profil/spieler/340151,Serie B,16/17,Centre-Forward
favilli-andrea/785444,https://www.transfermarkt.com/andrea-favilli/profil/spieler/340151,Primavera A,15/16,Centre-Forward
favilli-andrea/785444,https://www.transfermarkt.com/andrea-favilli/profil/spieler/340151,Primavera C,14/15,Centre-Forward
faye-abdoulaye/1529051,https://www.transfermarkt.com/abdoulaye-faye/profil/spieler/6107,Championship,12/13,Centre-Back
faye-abdoulaye/1529051,https://www.transfermarkt.com/abdoulaye-faye/profil/spieler/6107,Championship,11/12,Centre-Back
faye-abdoulaye/1529051,https://www.transfermarkt.com/abdoulaye-faye/profil/spieler/6107,Premier League,10/11,Centre-Back
faye-abdoulaye/1529051,https://www.transfermarkt.com/abdoulaye-faye/profil/spieler/6107,Premier League,09/10,Centre-Back
faye-abdoulaye/1529051,https://www.transfermarkt.com/abdoulaye-faye/profil/spieler/6107,Premier League,08/09,Centre-Back
faye-abdoulaye/1529051,https://www.transfermarkt.com/abdoulaye-faye/profil/spieler/6107,Premier League,07/08,Centre-Back
fedel-giacomo/1099376,https://www.transfermarkt.com/giacomo-fedel/profil/spieler/565162,Serie D - H,22/23,Central Midfield
fedel-giacomo/1099376,https://www.transfermarkt.com/giacomo-fedel/profil/spieler/565162,Serie D - H,21/22,Central Midfield
fedel-giacomo/1099376,https://www.transfermarkt.com/giacomo-fedel/profil/spieler/565162,Under 17 - B,18/19,Central Midfield
fedel-giacomo/1099376,https://www.transfermarkt.com/giacomo-fedel/profil/spieler/565162,Serie D - H,20/21,Right Midfield
fedel-giacomo/1099376,https://www.transfermarkt.com/giacomo-fedel/profil/spieler/565162,Serie D - H,21/22,Left Midfield
felici-mattia/975811,https://www.transfermarkt.com/mattia-felici/profil/spieler/600041,Serie D - I,19/20,Left Winger
felici-mattia/975811,https://www.transfermarkt.com/mattia-felici/profil/spieler/600041,Serie B,23/24,Left Midfield
felix-joel/836092,https://www.transfermarkt.com/joel-felix/profil/spieler/400532,3. Liga,24/25,Centre-Back
felix-joel/836092,https://www.transfermarkt.com/joel-felix/profil/spieler/400532,Superliga,22/23,Centre-Back
felix-joel/836092,https://www.transfermarkt.com/joel-felix/profil/spieler/400532,NordicBet LIGA,20/21,Centre-Back
felix-joel/836092,https://www.transfermarkt.com/joel-felix/profil/spieler/400532,NordicBet LIGA,19/20,Centre-Back
felix-joel/836092,https://www.transfermarkt.com/joel-felix/profil/spieler/400532,U19 Boys League,16/17,Centre-Back
fernandes-paolo/851099,https://www.transfermarkt.com/paolo-fernandes/profil/spieler/284876,Premier League 2,16/17,Attacking Midfield
